equipo,rival,fecha,local_visitante,goles_favor,goles_contra,resultado,tipo_partido,clima,temperatura,humedad,dias_descanso,tiros_puerta,posesion,lesionados,suspendidos
Paraguay,Brasil,05/01/2026,Local,2,3,Derrota,Amistoso,Frio,8,53,7,6,36,1,0
Paraguay,Túnez,31/12/2025,Local,0,1,Derrota,Amistoso,Frio,7,53,12,4,59,2,0
Paraguay,Senegal,25/12/2025,Visitante,0,1,Derrota,Liga de Naciones,Frio,4,45,8,7,39,0,1
Paraguay,Austria,16/12/2025,Local,3,2,Victoria,Amistoso,Nublado,22,68,8,9,55,2,0
Paraguay,Senegal,11/12/2025,Local,1,2,Derrota,Liga de Naciones,Nublado,24,85,8,3,56,1,1
Paraguay,Curazao,05/12/2025,Local,2,0,Victoria,Eliminatoria,Soleado,23,61,6,5,58,0,0
Paraguay,España,28/11/2025,Local,0,4,Derrota,Oficial,Caluroso,30,36,3,8,57,1,0
Paraguay,Escocia,17/11/2025,Local,1,0,Victoria,Oficial,Soleado,17,88,9,3,54,1,1
Paraguay,Panamá,13/11/2025,Visitante,2,1,Victoria,Oficial,Nublado,15,47,8,8,47,0,1
Paraguay,Inglaterra,03/11/2025,Local,0,1,Derrota,Oficial,Lluvia,22,78,9,5,37,1,0
Paraguay,Irak,31/10/2025,Local,5,0,Victoria,Oficial,Caluroso,28,56,3,8,51,1,0
Paraguay,Curazao,24/10/2025,Visitante,0,2,Derrota,Oficial,Soleado,32,41,9,5,46,0,1
Paraguay,Suiza,15/10/2025,Visitante,1,1,Empate,Eliminatoria,Lluvia,13,78,9,6,41,2,0
Paraguay,Curazao,10/10/2025,Local,3,1,Victoria,Liga de Naciones,Lluvia,26,94,10,7,45,2,0
Paraguay,Panamá,29/09/2025,Visitante,1,1,Empate,Amistoso,Lluvia,6,82,5,6,60,0,0
Paraguay,Irak,22/09/2025,Local,0,0,Empate,Eliminatoria,Caluroso,34,56,3,7,52,1,0
Paraguay,Suiza,18/09/2025,Local,0,1,Derrota,Amistoso,Soleado,8,72,14,5,50,1,0
Paraguay,Haití,10/09/2025,Local,2,2,Empate,Oficial,Caluroso,26,65,10,8,47,2,0
Paraguay,Uruguay,05/09/2025,Local,1,1,Empate,Eliminatoria,Soleado,14,45,3,5,52,0,0
Paraguay,Suiza,26/08/2025,Visitante,0,2,Derrota,Eliminatoria,Soleado,28,59,10,5,42,0,1
Paraguay,Suiza,18/08/2025,Local,0,1,Derrota,Oficial,Soleado,12,58,10,6,47,0,0
Paraguay,Brasil,11/08/2025,Visitante,1,2,Derrota,Liga de Naciones,Frio,8,41,7,6,39,1,0
Paraguay,Curazao,08/08/2025,Visitante,1,0,Victoria,Liga de Naciones,Frio,9,74,6,5,47,1,0
Paraguay,Croacia,28/07/2025,Local,1,4,Derrota,Amistoso,Caluroso,29,71,12,4,52,1,1
Paraguay,Croacia,25/07/2025,Visitante,1,0,Victoria,Amistoso,Lluvia,7,70,14,9,40,0,0
Paraguay,Ghana,16/07/2025,Local,0,4,Derrota,Oficial,Frio,7,61,12,2,44,0,1
Paraguay,Estados Unidos,08/07/2025,Visitante,0,3,Derrota,Amistoso,Frio,7,72,6,4,44,2,1
Paraguay,Haití,04/07/2025,Local,1,2,Derrota,Liga de Naciones,Soleado,19,77,5,8,53,2,0
Paraguay,Escocia,23/06/2025,Visitante,1,2,Derrota,Liga de Naciones,Frio,4,36,5,7,67,1,0
Paraguay,Francia,19/06/2025,Visitante,0,3,Derrota,Eliminatoria,Nublado,20,78,4,5,47,2,0
Paraguay,Alemania,11/06/2025,Visitante,0,0,Empate,Oficial,Caluroso,36,78,8,4,39,0,0
Paraguay,Francia,03/06/2025,Visitante,0,2,Derrota,Liga de Naciones,Nublado,15,53,14,8,37,1,0
Paraguay,Cabo Verde,26/05/2025,Local,0,1,Derrota,Copa,Caluroso,27,42,8,3,51,2,0
Paraguay,Estados Unidos,23/05/2025,Visitante,0,3,Derrota,Eliminatoria,Caluroso,31,63,6,5,44,1,0
Paraguay,Costa de Marfil,14/05/2025,Local,2,0,Victoria,Oficial,Caluroso,27,85,6,9,31,1,1
Portugal,Alemania,2026-05-31,Local,0,1,Derrota,Eliminatoria,Soleado,20,51,4,6,61,0,1
Portugal,Bélgica,2026-05-18,Visitante,0,1,Derrota,Eliminatoria,Frio,12,59,5,3,47,1,0
Portugal,Bosnia y Herzegovina,2026-05-07,Local,4,1,Victoria,Copa,Frio,5,45,3,10,62,0,0
Portugal,Inglaterra,2026-04-26,Visitante,1,1,Empate,Amistoso,Caluroso,30,63,9,6,40,2,0
Portugal,Austria,2026-04-14,Local,1,0,Victoria,Liga de Naciones,Nublado,16,57,4,8,55,1,0
Portugal,Suecia,2026-04-03,Visitante,1,0,Victoria,Eliminatoria,Frio,6,67,9,7,55,2,0
Portugal,Noruega,2026-03-24,Local,4,3,Victoria,Oficial,Nublado,17,77,9,12,46,2,0
Portugal,Ghana,2026-03-13,Local,1,0,Victoria,Amistoso,Nublado,15,61,7,5,64,0,0
Portugal,Argelia,2026-03-03,Visitante,0,0,Empate,Oficial,Frio,13,46,8,3,55,1,0
Portugal,Costa de Marfil,2026-02-20,Local,2,0,Victoria,Eliminatoria,Lluvia,18,84,5,7,54,0,0
Portugal,Irán,11/02/2026,Local,1,0,Victoria,Eliminatoria,Lluvia,32,86,8,6,53,0,1
Portugal,Austria,04/02/2026,Visitante,1,0,Victoria,Oficial,Soleado,27,55,3,5,59,1,0
Portugal,Corea del Sur,29/01/2026,Visitante,2,0,Victoria,Copa,Soleado,30,37,5,7,58,0,0
Portugal,Estados Unidos,22/01/2026,Visitante,0,0,Empate,Amistoso,Soleado,34,36,6,5,38,1,1
Portugal,Suiza,15/01/2026,Visitante,0,0,Empate,Eliminatoria,Frio,14,56,5,5,45,1,0
Portugal,Japón,06/01/2026,Local,0,1,Derrota,Amistoso,Lluvia,25,79,7,7,54,1,1
Portugal,Suiza,01/01/2026,Visitante,2,0,Victoria,Oficial,Nublado,19,55,12,9,50,1,1
Portugal,México,22/12/2025,Local,1,0,Victoria,Eliminatoria,Frio,13,79,14,7,61,1,0
Portugal,Costa de Marfil,18/12/2025,Local,1,0,Victoria,Eliminatoria,Lluvia,27,75,8,3,50,1,1
Portugal,Australia,12/12/2025,Visitante,2,0,Victoria,Oficial,Soleado,15,72,8,8,60,1,0
Portugal,Australia,03/12/2025,Visitante,2,0,Victoria,Copa,Soleado,22,69,10,5,45,0,1
Portugal,México,26/11/2025,Visitante,0,1,Derrota,Copa,Soleado,17,70,8,5,54,4,0
Portugal,Noruega,17/11/2025,Local,1,0,Victoria,Amistoso,Caluroso,28,50,9,6,63,0,0
Portugal,Escocia,12/11/2025,Local,3,0,Victoria,Liga de Naciones,Soleado,22,77,14,8,31,0,0
Portugal,Corea del Sur,06/11/2025,Local,4,0,Victoria,Liga de Naciones,Soleado,7,67,7,11,59,1,0
Portugal,Francia,30/10/2025,Visitante,1,1,Empate,Eliminatoria,Nublado,9,67,8,7,50,1,0
Portugal,Irán,22/10/2025,Local,4,0,Victoria,Amistoso,Nublado,12,52,3,10,58,2,0
Portugal,México,15/10/2025,Visitante,0,0,Empate,Eliminatoria,Nublado,12,74,9,5,54,0,0
Portugal,Canadá,08/10/2025,Local,3,2,Victoria,Amistoso,Caluroso,30,85,3,10,67,1,0
Portugal,Brasil,30/09/2025,Local,3,1,Victoria,Liga de Naciones,Soleado,26,68,7,9,46,0,0
Portugal,Japón,24/09/2025,Visitante,2,0,Victoria,Amistoso,Frio,13,39,14,8,53,0,1
Portugal,Países Bajos,15/09/2025,Visitante,1,3,Derrota,Oficial,Nublado,30,66,12,4,38,0,1
Portugal,Corea del Sur,09/09/2025,Visitante,1,0,Victoria,Eliminatoria,Nublado,29,70,4,9,58,0,0
Portugal,Cabo Verde,01/09/2025,Local,2,1,Victoria,Eliminatoria,Soleado,28,67,4,6,69,2,0
Portugal,Senegal,28/08/2025,Visitante,0,0,Empate,Copa,Caluroso,34,73,4,5,43,1,0
Portugal,Paraguay,21/08/2025,Visitante,2,1,Victoria,Liga de Naciones,Lluvia,28,91,8,7,50,0,0
Portugal,Canadá,13/08/2025,Local,1,0,Victoria,Amistoso,Nublado,20,45,6,2,69,0,0
Portugal,Paraguay,04/08/2025,Visitante,4,0,Victoria,Amistoso,Soleado,31,44,12,12,54,1,0
Portugal,Países Bajos,01/08/2025,Visitante,0,0,Empate,Eliminatoria,Caluroso,34,82,7,5,38,1,0
Portugal,Arabia Saudita,25/07/2025,Local,3,1,Victoria,Eliminatoria,Caluroso,25,83,6,9,50,1,0
Portugal,Brasil,17/07/2025,Local,3,3,Empate,Eliminatoria,Soleado,32,74,9,8,60,1,0
Portugal,Suiza,11/07/2025,Local,0,1,Derrota,Eliminatoria,Frio,7,40,6,4,48,0,0
Portugal,República Democrática del Congo,01/07/2025,Visitante,4,1,Victoria,Liga de Naciones,Lluvia,31,89,4,9,63,2,0
Portugal,Nueva Zelanda,23/06/2025,Local,0,1,Derrota,Oficial,Caluroso,30,83,10,5,73,1,0
Portugal,Estados Unidos,19/06/2025,Visitante,0,0,Empate,Eliminatoria,Lluvia,27,82,14,5,40,1,0
Portugal,Japón,12/06/2025,Local,1,0,Victoria,Liga de Naciones,Nublado,34,85,7,5,49,0,0
Portugal,República Democrática del Congo,06/06/2025,Local,5,0,Victoria,Amistoso,Soleado,23,57,10,14,57,1,0
Portugal,Croacia,28/05/2025,Visitante,0,0,Empate,Copa,Caluroso,35,49,12,5,25,2,0
Portugal,Senegal,23/05/2025,Local,0,0,Empate,Eliminatoria,Soleado,28,75,7,6,57,0,0
Portugal,Escocia,13/05/2025,Local,0,0,Empate,Liga de Naciones,Caluroso,31,74,4,4,61,2,0
República Checa,Turquía,2026-05-29,Visitante,0,2,Derrota,Oficial,Nublado,20,84,9,5,56,2,0
República Checa,Alemania,2026-05-20,Local,0,1,Derrota,Oficial,Frio,14,51,8,5,45,1,2
República Checa,Suecia,2026-05-06,Local,1,1,Empate,Liga de Naciones,Frio,10,67,5,5,53,0,0
República Checa,Bélgica,2026-04-27,Local,3,1,Victoria,Copa,Caluroso,31,64,7,8,57,0,0
República Checa,Noruega,2026-04-14,Visitante,2,0,Victoria,Liga de Naciones,Soleado,18,44,7,7,52,1,0
República Checa,Países Bajos,2026-04-05,Local,2,4,Derrota,Eliminatoria,Caluroso,30,34,6,6,48,1,0
República Checa,Croacia,2026-03-25,Local,0,1,Derrota,Amistoso,Caluroso,36,53,3,2,45,0,0
República Checa,Japón,2026-03-13,Local,1,0,Victoria,Eliminatoria,Soleado,27,70,7,4,51,0,1
República Checa,Senegal,2026-03-01,Local,2,2,Empate,Eliminatoria,Frio,12,62,7,5,66,1,0
República Checa,Cabo Verde,2026-02-18,Local,1,0,Victoria,Liga de Naciones,Lluvia,18,88,5,6,52,1,2
República Checa,Uzbekistán,11/02/2026,Visitante,0,1,Derrota,Eliminatoria,Soleado,21,68,10,5,37,3,0
República Checa,Sudáfrica,03/02/2026,Visitante,1,0,Victoria,Amistoso,Lluvia,29,89,7,8,47,0,0
República Checa,Inglaterra,26/01/2026,Visitante,0,3,Derrota,Copa,Nublado,18,47,3,3,38,0,0
República Checa,República Democrática del Congo,21/01/2026,Visitante,1,1,Empate,Liga de Naciones,Soleado,30,47,14,4,46,1,0
República Checa,España,12/01/2026,Visitante,1,0,Victoria,Copa,Frio,8,41,10,7,40,0,1
República Checa,Suiza,06/01/2026,Local,0,3,Derrota,Amistoso,Frio,5,81,10,3,56,0,0
República Checa,Noruega,30/12/2025,Visitante,1,2,Derrota,Liga de Naciones,Caluroso,29,60,9,6,47,1,0
República Checa,Uzbekistán,24/12/2025,Visitante,0,0,Empate,Eliminatoria,Caluroso,34,48,10,6,44,2,0
República Checa,Croacia,15/12/2025,Local,0,1,Derrota,Oficial,Soleado,19,46,14,7,53,0,1
República Checa,Marruecos,07/12/2025,Local,1,1,Empate,Amistoso,Caluroso,32,60,10,9,52,2,0
República Checa,Escocia,03/12/2025,Visitante,2,0,Victoria,Copa,Caluroso,32,79,5,6,49,2,0
República Checa,Inglaterra,22/11/2025,Visitante,0,2,Derrota,Copa,Caluroso,34,58,5,4,48,1,0
República Checa,España,15/11/2025,Local,2,1,Victoria,Liga de Naciones,Frio,5,41,5,9,49,2,1
República Checa,Irán,09/11/2025,Visitante,0,3,Derrota,Copa,Nublado,25,68,10,6,59,2,1
República Checa,Túnez,05/11/2025,Visitante,2,1,Victoria,Oficial,Frio,9,78,7,8,44,2,0
República Checa,Egipto,27/10/2025,Visitante,2,0,Victoria,Eliminatoria,Lluvia,19,95,12,8,47,0,0
República Checa,Suiza,20/10/2025,Visitante,0,0,Empate,Oficial,Frio,10,80,6,6,41,1,0
República Checa,Argelia,13/10/2025,Visitante,3,0,Victoria,Amistoso,Nublado,28,52,12,9,39,0,1
República Checa,Túnez,05/10/2025,Visitante,3,0,Victoria,Amistoso,Frio,5,53,5,7,32,1,0
República Checa,Uruguay,28/09/2025,Local,1,0,Victoria,Amistoso,Nublado,31,58,3,7,56,3,0
República Checa,Panamá,21/09/2025,Visitante,2,2,Empate,Copa,Soleado,33,55,5,10,43,0,0
República Checa,Colombia,14/09/2025,Local,2,4,Derrota,Copa,Frio,7,69,14,7,60,1,0
República Checa,Ghana,09/09/2025,Local,1,1,Empate,Eliminatoria,Caluroso,27,55,3,6,57,1,0
República Checa,Costa de Marfil,03/09/2025,Visitante,1,2,Derrota,Oficial,Caluroso,35,38,12,7,56,1,1
República Checa,Canadá,24/08/2025,Local,0,1,Derrota,Liga de Naciones,Frio,13,76,4,5,55,1,0
República Checa,Argelia,16/08/2025,Visitante,0,2,Derrota,Copa,Caluroso,32,81,12,4,45,0,0
República Checa,Panamá,13/08/2025,Visitante,1,0,Victoria,Oficial,Soleado,24,58,6,6,55,1,0
República Checa,Croacia,03/08/2025,Visitante,0,0,Empate,Amistoso,Caluroso,29,83,6,6,39,1,1
República Checa,Corea del Sur,30/07/2025,Local,5,0,Victoria,Amistoso,Caluroso,29,38,9,9,44,1,0
República Checa,Austria,23/07/2025,Visitante,0,2,Derrota,Oficial,Soleado,28,76,4,3,61,1,0
República Checa,Túnez,15/07/2025,Local,1,0,Victoria,Liga de Naciones,Frio,5,71,12,5,42,1,0
República Checa,España,06/07/2025,Local,0,2,Derrota,Amistoso,Soleado,32,53,9,8,47,0,1
República Checa,Sudáfrica,28/06/2025,Local,1,0,Victoria,Eliminatoria,Caluroso,27,80,8,3,40,1,1
República Checa,Túnez,23/06/2025,Visitante,2,0,Victoria,Amistoso,Caluroso,29,47,4,8,45,0,0
República Checa,Túnez,15/06/2025,Local,2,1,Victoria,Eliminatoria,Soleado,8,58,3,7,38,1,0
República Checa,Uruguay,08/06/2025,Visitante,1,0,Victoria,Copa,Caluroso,33,86,10,6,40,2,0
República Checa,Costa de Marfil,01/06/2025,Local,0,1,Derrota,Eliminatoria,Caluroso,28,57,7,1,63,2,0
República Checa,Senegal,27/05/2025,Visitante,1,2,Derrota,Eliminatoria,Nublado,10,58,14,7,48,0,0
República Checa,Nueva Zelanda,21/05/2025,Visitante,0,1,Derrota,Amistoso,Nublado,23,56,9,5,44,0,0
República Checa,Colombia,11/05/2025,Visitante,0,3,Derrota,Oficial,Caluroso,25,62,7,8,44,3,0
República Democrática del Congo,Sudáfrica,2026-05-31,Local,0,0,Empate,Copa,Lluvia,15,93,3,6,55,2,0
República Democrática del Congo,Marruecos,2026-05-19,Visitante,0,2,Derrota,Copa,Soleado,23,42,9,4,43,1,1
República Democrática del Congo,Argelia,2026-05-09,Local,2,2,Empate,Oficial,Soleado,22,45,4,6,54,0,0
República Democrática del Congo,Ghana,2026-04-28,Visitante,5,3,Victoria,Eliminatoria,Soleado,20,44,4,11,47,1,0
República Democrática del Congo,Cabo Verde,2026-04-15,Local,1,4,Derrota,Liga de Naciones,Nublado,24,73,7,4,51,2,0
República Democrática del Congo,Túnez,2026-04-04,Local,0,0,Empate,Eliminatoria,Caluroso,29,60,9,1,47,1,0
República Democrática del Congo,Senegal,2026-03-25,Local,1,1,Empate,Amistoso,Nublado,14,58,4,5,51,1,0
República Democrática del Congo,Inglaterra,2026-03-13,Local,1,2,Derrota,Oficial,Soleado,19,52,8,5,47,1,0
República Democrática del Congo,Uruguay,2026-03-04,Visitante,0,1,Derrota,Oficial,Caluroso,28,56,7,3,40,1,0
República Democrática del Congo,México,2026-02-19,Local,1,2,Derrota,Amistoso,Caluroso,35,53,6,3,48,0,0
República Democrática del Congo,Ghana,10/02/2026,Local,1,0,Victoria,Amistoso,Soleado,6,37,7,5,50,2,1
República Democrática del Congo,Alemania,04/02/2026,Local,0,3,Derrota,Eliminatoria,Nublado,33,59,3,3,55,1,0
República Democrática del Congo,Paraguay,25/01/2026,Visitante,0,1,Derrota,Amistoso,Lluvia,6,89,8,4,48,2,0
República Democrática del Congo,Túnez,19/01/2026,Local,0,0,Empate,Amistoso,Nublado,23,61,8,4,43,1,0
República Democrática del Congo,México,14/01/2026,Local,0,1,Derrota,Amistoso,Soleado,33,68,14,5,45,2,0
República Democrática del Congo,Uzbekistán,04/01/2026,Visitante,1,1,Empate,Liga de Naciones,Soleado,25,53,6,7,56,0,0
República Democrática del Congo,Japón,01/01/2026,Local,0,1,Derrota,Oficial,Frio,9,64,9,3,54,1,0
República Democrática del Congo,Ecuador,23/12/2025,Visitante,1,1,Empate,Oficial,Frio,6,80,7,4,45,0,0
República Democrática del Congo,República Checa,16/12/2025,Local,0,0,Empate,Liga de Naciones,Nublado,31,62,3,8,45,1,0
República Democrática del Congo,Suecia,11/12/2025,Local,0,1,Derrota,Amistoso,Frio,3,36,12,2,58,0,0
República Democrática del Congo,Croacia,03/12/2025,Visitante,0,1,Derrota,Copa,Lluvia,27,67,8,5,43,3,0
República Democrática del Congo,Uruguay,25/11/2025,Visitante,0,2,Derrota,Eliminatoria,Lluvia,17,75,9,6,57,1,1
República Democrática del Congo,Irán,20/11/2025,Visitante,1,0,Victoria,Oficial,Frio,5,39,6,4,59,0,0
República Democrática del Congo,Haití,12/11/2025,Local,1,0,Victoria,Amistoso,Frio,3,69,9,11,42,1,0
República Democrática del Congo,Marruecos,06/11/2025,Visitante,0,0,Empate,Copa,Caluroso,30,42,4,9,57,0,0
República Democrática del Congo,España,30/10/2025,Visitante,0,2,Derrota,Oficial,Frio,4,45,10,4,29,0,1
República Democrática del Congo,Suiza,22/10/2025,Local,0,2,Derrota,Amistoso,Frio,5,38,7,7,57,2,0
República Democrática del Congo,Senegal,16/10/2025,Visitante,0,2,Derrota,Liga de Naciones,Caluroso,32,71,14,5,38,0,0
República Democrática del Congo,Japón,08/10/2025,Visitante,1,3,Derrota,Liga de Naciones,Soleado,16,80,12,5,53,1,0
República Democrática del Congo,Marruecos,30/09/2025,Visitante,1,6,Derrota,Amistoso,Nublado,7,74,14,7,32,0,0
República Democrática del Congo,Costa de Marfil,22/09/2025,Local,1,2,Derrota,Oficial,Soleado,17,66,8,7,58,1,0
República Democrática del Congo,Países Bajos,16/09/2025,Local,0,1,Derrota,Oficial,Nublado,14,86,7,7,48,1,0
República Democrática del Congo,Croacia,08/09/2025,Local,0,0,Empate,Copa,Caluroso,31,43,5,6,42,2,1
República Democrática del Congo,Austria,03/09/2025,Visitante,0,1,Derrota,Eliminatoria,Caluroso,27,51,7,5,59,0,0
República Democrática del Congo,Francia,26/08/2025,Local,0,3,Derrota,Oficial,Caluroso,33,62,12,4,46,1,0
República Democrática del Congo,Marruecos,18/08/2025,Visitante,2,0,Victoria,Oficial,Soleado,11,44,4,7,37,1,1
República Democrática del Congo,Ghana,10/08/2025,Local,2,2,Empate,Liga de Naciones,Nublado,33,80,4,11,54,2,2
República Democrática del Congo,Turquía,03/08/2025,Visitante,0,1,Derrota,Copa,Soleado,15,50,12,4,50,1,0
República Democrática del Congo,Ecuador,31/07/2025,Visitante,1,0,Victoria,Liga de Naciones,Caluroso,29,49,5,8,48,3,0
República Democrática del Congo,Colombia,23/07/2025,Visitante,1,0,Victoria,Liga de Naciones,Soleado,16,81,12,5,42,1,1
República Democrática del Congo,Marruecos,14/07/2025,Visitante,1,3,Derrota,Liga de Naciones,Caluroso,35,36,5,5,46,1,0
República Democrática del Congo,Irán,08/07/2025,Local,1,2,Derrota,Copa,Caluroso,32,49,10,6,41,1,2
República Democrática del Congo,Uruguay,29/06/2025,Local,2,3,Derrota,Eliminatoria,Frio,11,61,8,6,46,2,0
República Democrática del Congo,Túnez,24/06/2025,Local,2,2,Empate,Eliminatoria,Caluroso,29,64,7,8,50,1,0
República Democrática del Congo,Uzbekistán,17/06/2025,Visitante,3,0,Victoria,Eliminatoria,Soleado,29,39,12,6,55,0,1
República Democrática del Congo,Países Bajos,11/06/2025,Visitante,0,1,Derrota,Liga de Naciones,Frio,11,76,3,3,43,0,0
República Democrática del Congo,Haití,03/06/2025,Visitante,1,0,Victoria,Eliminatoria,Nublado,29,57,14,8,54,0,0
República Democrática del Congo,Jordania,29/05/2025,Visitante,2,1,Victoria,Liga de Naciones,Nublado,33,36,6,8,41,1,0
República Democrática del Congo,Irán,22/05/2025,Local,1,1,Empate,Copa,Caluroso,36,66,10,8,65,1,0
República Democrática del Congo,Portugal,12/05/2025,Local,0,1,Derrota,Copa,Nublado,10,69,6,7,51,1,0
Senegal,Cabo Verde,2026-05-29,Visitante,3,0,Victoria,Oficial,Nublado,17,83,5,10,51,3,2
Senegal,Sudáfrica,2026-05-19,Visitante,3,1,Victoria,Amistoso,Nublado,23,85,7,9,52,3,0
Senegal,Argelia,2026-05-07,Visitante,1,1,Empate,Oficial,Frio,7,51,7,6,40,1,0
Senegal,Marruecos,2026-04-28,Local,1,0,Victoria,Liga de Naciones,Soleado,20,42,8,8,56,0,0
Senegal,Ghana,2026-04-16,Visitante,0,0,Empate,Amistoso,Lluvia,23,91,3,7,52,2,0
Senegal,Costa de Marfil,2026-04-05,Visitante,2,1,Victoria,Eliminatoria,Soleado,29,64,7,8,56,0,0
Senegal,Egipto,2026-03-24,Local,0,1,Derrota,Copa,Soleado,25,69,6,5,49,1,0
Senegal,Alemania,2026-03-13,Visitante,1,1,Empate,Eliminatoria,Nublado,21,63,6,3,51,3,0
Senegal,Canadá,2026-03-04,Local,2,2,Empate,Oficial,Soleado,21,62,7,7,44,0,0
Senegal,Uzbekistán,2026-02-21,Visitante,1,0,Victoria,Oficial,Soleado,19,58,9,9,46,2,0
Senegal,Costa de Marfil,11/02/2026,Local,1,0,Victoria,Liga de Naciones,Caluroso,32,63,8,6,52,0,0
Senegal,Canadá,03/02/2026,Local,1,0,Victoria,Copa,Nublado,16,45,4,12,58,1,1
Senegal,Sudáfrica,31/01/2026,Visitante,1,1,Empate,Eliminatoria,Soleado,28,71,12,9,53,1,0
Senegal,Cabo Verde,21/01/2026,Visitante,1,0,Victoria,Copa,Lluvia,25,71,10,7,44,0,0
Senegal,Suecia,15/01/2026,Local,1,1,Empate,Oficial,Frio,13,83,14,6,61,1,1
Senegal,Cabo Verde,08/01/2026,Visitante,3,0,Victoria,Eliminatoria,Soleado,28,69,12,6,53,1,1
Senegal,Suecia,31/12/2025,Local,1,2,Derrota,Oficial,Frio,12,71,6,8,55,0,0
Senegal,España,26/12/2025,Visitante,2,4,Derrota,Copa,Frio,10,51,6,10,50,1,1
Senegal,Brasil,19/12/2025,Visitante,3,0,Victoria,Eliminatoria,Frio,3,41,7,10,51,0,1
Senegal,Paraguay,09/12/2025,Visitante,1,1,Empate,Oficial,Frio,10,74,7,6,66,1,0
Senegal,Egipto,05/12/2025,Visitante,1,1,Empate,Liga de Naciones,Soleado,6,85,3,7,52,0,0
Senegal,Curazao,27/11/2025,Local,0,0,Empate,Oficial,Nublado,34,86,7,5,60,0,0
Senegal,Noruega,22/11/2025,Visitante,0,0,Empate,Oficial,Soleado,31,80,9,6,49,3,1
Senegal,Suiza,11/11/2025,Local,1,1,Empate,Eliminatoria,Caluroso,36,82,7,7,62,0,0
Senegal,Paraguay,07/11/2025,Local,3,0,Victoria,Liga de Naciones,Nublado,18,52,12,9,54,0,1
Senegal,Uruguay,30/10/2025,Visitante,2,0,Victoria,Copa,Caluroso,35,64,6,7,45,4,0
Senegal,Uzbekistán,21/10/2025,Local,4,1,Victoria,Eliminatoria,Soleado,27,74,5,8,42,0,1
Senegal,Paraguay,14/10/2025,Local,3,3,Empate,Oficial,Soleado,28,66,10,5,59,1,0
Senegal,Uruguay,08/10/2025,Visitante,1,1,Empate,Liga de Naciones,Nublado,10,72,3,4,45,1,0
Senegal,Alemania,02/10/2025,Local,2,0,Victoria,Eliminatoria,Soleado,32,86,3,5,44,2,0
Senegal,Arabia Saudita,27/09/2025,Visitante,1,1,Empate,Liga de Naciones,Caluroso,36,61,12,10,41,0,0
Senegal,Brasil,17/09/2025,Visitante,1,1,Empate,Oficial,Soleado,28,53,7,3,60,2,0
Senegal,Noruega,11/09/2025,Visitante,2,2,Empate,Oficial,Lluvia,32,76,6,11,47,1,0
Senegal,Ghana,05/09/2025,Visitante,0,3,Derrota,Eliminatoria,Frio,5,58,6,7,45,0,0
Senegal,Austria,26/08/2025,Local,1,0,Victoria,Oficial,Soleado,33,52,10,10,46,0,0
Senegal,Australia,20/08/2025,Local,1,0,Victoria,Eliminatoria,Lluvia,18,94,8,7,66,2,0
Senegal,Brasil,12/08/2025,Local,0,1,Derrota,Liga de Naciones,Lluvia,15,75,5,4,61,2,0
Senegal,Bélgica,08/08/2025,Local,0,1,Derrota,Copa,Lluvia,26,84,12,7,65,0,0
Senegal,Marruecos,02/08/2025,Local,0,1,Derrota,Liga de Naciones,Lluvia,7,77,4,6,49,2,0
Senegal,Bélgica,24/07/2025,Local,0,1,Derrota,Eliminatoria,Caluroso,26,60,6,5,47,0,0
Senegal,Costa de Marfil,18/07/2025,Visitante,1,1,Empate,Liga de Naciones,Nublado,23,84,3,8,55,1,0
Senegal,Arabia Saudita,09/07/2025,Local,1,0,Victoria,Amistoso,Frio,11,53,7,11,48,3,0
Senegal,Turquía,05/07/2025,Local,3,1,Victoria,Liga de Naciones,Lluvia,31,67,4,9,58,1,1
Senegal,Irak,28/06/2025,Visitante,3,2,Victoria,Liga de Naciones,Caluroso,27,76,6,13,49,0,1
Senegal,Egipto,18/06/2025,Visitante,0,2,Derrota,Liga de Naciones,Nublado,11,53,9,1,52,0,1
Senegal,Corea del Sur,14/06/2025,Visitante,1,0,Victoria,Eliminatoria,Caluroso,30,67,3,4,47,1,0
Senegal,Japón,04/06/2025,Visitante,0,0,Empate,Copa,Frio,5,75,4,5,30,1,1
Senegal,República Checa,28/05/2025,Visitante,2,0,Victoria,Amistoso,Lluvia,24,92,14,9,50,0,0
Senegal,Australia,23/05/2025,Local,5,0,Victoria,Eliminatoria,Lluvia,18,79,5,10,49,3,0
Senegal,Jordania,16/05/2025,Visitante,2,2,Empate,Eliminatoria,Soleado,16,56,10,9,48,0,1
Sudáfrica,Costa de Marfil,2026-05-28,Local,1,1,Empate,Eliminatoria,Lluvia,18,70,9,3,39,2,0
Sudáfrica,Senegal,2026-05-19,Local,0,3,Derrota,Eliminatoria,Lluvia,20,84,8,4,45,1,0
Sudáfrica,Ghana,2026-05-07,Visitante,3,2,Victoria,Amistoso,Nublado,19,67,7,9,50,3,0
Sudáfrica,Cabo Verde,2026-04-25,Local,2,0,Victoria,Liga de Naciones,Soleado,26,40,4,6,50,3,0
Sudáfrica,Egipto,2026-04-15,Visitante,0,0,Empate,Eliminatoria,Nublado,17,68,9,6,50,3,0
Sudáfrica,Argelia,2026-04-06,Visitante,2,2,Empate,Eliminatoria,Lluvia,22,91,6,8,40,3,0
Sudáfrica,República Democrática del Congo,2026-03-26,Local,3,1,Victoria,Oficial,Soleado,28,56,7,9,50,2,0
